Endpoint Name	Endpoint Type	Endpoint Status	Operating System	Agent Version	IP Address	IPv6 Address	User	Endpoint Alias	Last Seen	Content Version	Assigned Prevention Policy	Assigned Extensions Policy	Tags	Active Directory	Last Upgrade Status	Last Upgrade Status Time	Last Upgrade Failure Reason	Last Upgrade Source	Linux Operation Mode	IT Metrics Collection	Last Certificate Enforcement Fallback	Cluster Name	Cloud Provider	Cloud Region	Cloud Provider Account ID	Cloud Instance ID
J5-030653-003	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.107.183				Oct 14th 2025 15:41:16	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000/6170000000/computers	No Upgrade					Disabled			On Prem			
j5-030653-007	Workstation	Connected	Windows 10	8.9.0.14028	10.104.107.69		rtarf.mi.th\charlinee.p		Oct 15th 2025 11:16:11	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-distribution groups, rtarf.local/1-ecm, rtarf.local/6000000000/6170000000, rtarf.local/6000000000/6170000000/computers, rtarf.local/6000000000/6170000000/users, rtarf.local/j5ecm, rtarf.local/กร.ทหาร (น.สัญญาบัตร), rtarf.local/vpn.j5, rtarf.local/กำลังพล กสท.สปส.กร.ทหาร	No Upgrade					Disabled			On Prem			
J5-030653-008	Workstation	Connected	Windows 11	8.9.0.14028	10.104.107.131		rtarf.mi.th\nutcharin.a		Oct 15th 2025 11:16:06	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-distribution groups, rtarf.local/1-ecm, rtarf.local/6000000000/6170000000, rtarf.local/6000000000/6170000000/computers, rtarf.local/6000000000/6170000000/users, rtarf.local/j5ecm, rtarf.local/vpn.j5, rtarf.local/กำลังพล กสท.สปส.กร.ทหาร	No Upgrade					Disabled			On Prem			
J5-030653-009	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.107.18				Oct 14th 2025 15:42:36	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000/6170000000/computers	No Upgrade					Disabled			On Prem			
J5-030653-010	Workstation	Connected	Windows 10	8.9.0.14028	10.104.107.53		rtarf.mi.th\napatchaya.la		Oct 15th 2025 11:14:39	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['J5-B6', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-distribution groups, rtarf.local/1-ecm, rtarf.local/6000000000/6170000000, rtarf.local/6000000000/6170000000/computers, rtarf.local/6000000000/6170000000/users, rtarf.local/j5ecm, rtarf.local/vpn.j5, rtarf.local/กำลังพล กสท.สปส.กร.ทหาร, rtarf.local/j-2-executive group, rtarf.local/1-old ous/j-2/executive, rtarf.local/1-old ous/j-2	No Upgrade					Disabled			On Prem			
J5-030653-011	Workstation	Connected	Windows 11	8.9.0.14028	10.104.107.139		rtarf.mi.th\yuwarin.pis		Oct 15th 2025 11:13:44	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6170000000, rtarf.local/6000000000/6170000000/computers, rtarf.local/6000000000/6170000000/users, rtarf.local/afapsecm	No Upgrade					Disabled			On Prem			
J5-030653-013	Workstation	Connected	Windows 10	8.9.0.14028	10.104.107.250		rtarf.mi.th\pattharasuda.m		Oct 15th 2025 11:17:41	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-joinad-admingroup, rtarf.local/1-distribution groups, rtarf.local/j6 admins group, rtarf.local/1-ecm, rtarf.local/6000000000/6170000000, rtarf.local/6000000000/6170000000/computers, rtarf.local/6000000000/6170000000/users, rtarf.local/j5ecm, rtarf.local/กร.ทหาร (น.สัญญาบัตร), rtarf.local/vpn.j5, rtarf.local/กำลังพล กสท.สปส.กร.ทหาร	No Upgrade					Disabled			On Prem			
J5-030653-015	Workstation	Connected	Windows 11	8.9.0.14028	10.104.107.71		rtarf.mi.th\wisan.b		Oct 15th 2025 11:15:15	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-joinad-admingroup, rtarf.local/1-distribution groups, rtarf.local/j6 admins group, rtarf.local/1-ecm, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6170000000, rtarf.local/6000000000/6170000000/computers, rtarf.local/6000000000/6170000000/users, rtarf.local/j5ecm, rtarf.local/กร.ทหาร (น.ประทวน), rtarf.local/กำลังพล กสท.สปส.กร.ทหาร, rtarf.local/ผ.กรรมวิธี กสท.สปส.กร.ทหาร	No Upgrade					Disabled			On Prem			
J5-030654-006	Workstation	Connected	Windows 10	8.9.0.14028	10.104.107.111		rtarf.mi.th\pantaree.b		Oct 15th 2025 11:14:53	1980-24216	Lowed Ram	Windows Default	{'server_tags': ['J5-B6', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/6000000000/6170000000, rtarf.local/6000000000/6170000000/computers, rtarf.local/6000000000/6170000000/users	No Upgrade					Disabled			On Prem			
J5030653-002	Workstation	Connected	Windows 10	8.9.0.14028	10.104.107.78		rtarf.mi.th\sarayut.piny		Oct 15th 2025 11:15:11	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/6000000000/6110000000, rtarf.local/6000000000/test-rtarf-ou, rtarf.local/6000000000/6110000000/users, rtarf.local/vpn.use.server.j1	No Upgrade					Disabled			On Prem			
j6-020	Workstation	Connected	Windows 11	8.9.0.14028	10.100.237.9		rtarf.mi.th\chanaphatch.l		Oct 15th 2025 11:16:49	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/สหกรณ์ สส.ทหาร, rtarf.local/1-distribution groups, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000, rtarf.local/น.สัญญาบัตร สส.ทหาร, rtarf.local/6000000000/6150000000/officeusers, rtarf.local/6000000000/6150000000/users, rtarf.local/6000000000/6150000000/computers	No Upgrade					Disabled			On Prem			
J6-030710-1-101	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.127		rtarf.mi.th\nichakhon.k		Oct 15th 2025 11:17:34	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/calendar, rtarf.local/vpn.mitc, rtarf.local/6000000000/6150000000/6150300000/6150300100/computers, rtarf.local/กำลังพล กธก.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300100/users, rtarf.local/6000000000/6150000000/6150300000/6150300100	No Upgrade					Disabled			On Prem			
J6-030710-1-103	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.179		rtarf.mi.th\nichakhon.k		Oct 15th 2025 11:13:41	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/calendar, rtarf.local/vpn.mitc, rtarf.local/6000000000/6150000000/6150300000/6150300100/computers, rtarf.local/กำลังพล กธก.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300100/users, rtarf.local/6000000000/6150000000/6150300000/6150300100	No Upgrade					Disabled			On Prem			
J6-030710-1-106	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.112		rtarf.mi.th\podjaman.s		Oct 15th 2025 11:14:59	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/g_korportor, rtarf.local/1-old ous/sharepoint/central calendar_ou/ctrl, rtarf.local/calendar, rtarf.local/members_กปท, rtarf.local/g_control, rtarf.local/1-old ous/sharepoint/sp_กปท, rtarf.local/1-old ous/sharepoint/central calendar_ou/kpt, rtarf.local/น.สัญญาบัตร สส.ทหาร, rtarf.local/6000000000/6150000000/officeusers, rtarf.local/vpn.mitc, rtarf.local/ธุรการ_กปท, rtarf.local/6000000000/6150000000/6150300000/6150300100/computers, rtarf.local/กำลังพล กธก.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300100/users, rtarf.local/6000000000/6150000000/6150300000/6150300100, rtarf.local/ประจำ_กปท, rtarf.local/ประจำ_กปท ฯ	No Upgrade					Disabled			On Prem			
J6-030710-1-201	Workstation	Connected	Windows 10	8.9.0.14028	10.100.237.4		rtarf.mi.th\tapakon.o		Oct 15th 2025 11:17:42	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/สหกรณ์ สส.ทหาร, rtarf.local/1-distribution groups, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/digital_hq_j61, rtarf.local/1-old ous/j-6, rtarf.local/doconline, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/calendar, rtarf.local/น.สัญญาบัตร สส.ทหาร, rtarf.local/6000000000/6150000000/officeusers, rtarf.local/6000000000/6150000000/6150300000/6150300100/computers, rtarf.local/กำลังพล กธก.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300100/users, rtarf.local/6000000000/6150000000/6150300000/6150300100, rtarf.local/กธก.ศทส.สส.ทหาร, rtarf.local/1-old ous/j-6/j6disk-ou, rtarf.local/pcdj-6 group, rtarf.local/1-old ous/j-6/pcdj-6	No Upgrade					Disabled			On Prem			
J6-030710-1-303	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.113		rtarf.mi.th\kanyanat.r		Oct 15th 2025 11:10:25	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/1-old ous/j-6, rtarf.local/doconline, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/calendar, rtarf.local/6000000000/6150000000/6150300000/6150300100/computers, rtarf.local/กำลังพล กธก.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300100/users, rtarf.local/6000000000/6150000000/6150300000/6150300100, rtarf.local/กธก.ศทส.สส.ทหาร, rtarf.local/1-old ous/j-6/j6disk-ou	No Upgrade					Disabled			On Prem			
J6-030710-1-304	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.171		rtarf.mi.th\nantaporn.s		Oct 15th 2025 11:15:23	1980-24216	Phase2-Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/doconline, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/calendar, rtarf.local/6000000000/6150000000/6150300000/6150300100/computers, rtarf.local/กำลังพล กธก.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300100/users, rtarf.local/6000000000/6150000000/6150300000/6150300100	No Upgrade					Disabled			On Prem			
